onset1	nucleus1	onset2	nucleus2	coda	shape	jamo	hangul	romanization	lexicality	memo
mkʰ	i	pʰ	u	k̚	NCVCVC	ᄆㅋㅣㅍㅜᆨ			FALSE	
mkʰ	i	tʰ	u	m	NCVCVC	ᄆㅋㅣㅌㅜᆷ			FALSE	
mkʰ	i	tʰ	u	n	NCVCVC	ᄆㅋㅣㅌㅜᆫ			FALSE	
mkʰ	i	tʰ	u	ŋ	NCVCVC	ᄆㅋㅣㅌㅜᆼ			FALSE	
mkʰ	i	tʰ	u	p̚	NCVCVC	ᄆㅋㅣㅌㅜᆸ			FALSE	
mkʰ	i	tʰ	u	k̚	NCVCVC	ᄆㅋㅣㅌㅜᆨ			FALSE	
mkʰ	i	cʰ	u	m	NCVCVC	ᄆㅋㅣㅊㅜᆷ			FALSE	
mkʰ	i	cʰ	u	n	NCVCVC	ᄆㅋㅣㅊㅜᆫ			FALSE	
mkʰ	i	cʰ	u	ŋ	NCVCVC	ᄆㅋㅣㅊㅜᆼ			FALSE	
mkʰ	i	cʰ	u	p̚	NCVCVC	ᄆㅋㅣㅊㅜᆸ			FALSE	
mkʰ	i	cʰ	u	t̚	NCVCVC	ᄆㅋㅣㅊㅜᆮ			FALSE	
mkʰ	i	cʰ	u	k̚	NCVCVC	ᄆㅋㅣㅊㅜᆨ			FALSE	
mkʰ	i	s	u	m	NCVCVC	ᄆㅋㅣᄉㅜᆷ			FALSE	
mkʰ	i	s	u	n	NCVCVC	ᄆㅋㅣᄉㅜᆫ			FALSE	
mkʰ	i	s	u	ŋ	NCVCVC	ᄆㅋㅣᄉㅜᆼ			FALSE	
mkʰ	i	s	u	p̚	NCVCVC	ᄆㅋㅣᄉㅜᆸ			FALSE	
mkʰ	i	s	u	t̚	NCVCVC	ᄆㅋㅣᄉㅜᆮ			FALSE	
mkʰ	i	s	u	k̚	NCVCVC	ᄆㅋㅣᄉㅜᆨ			FALSE	
mkʰ	i	m	u	n	NCVCVC	ᄆㅋㅣᄆㅜᆫ			FALSE	
mkʰ	i	m	u	ŋ	NCVCVC	ᄆㅋㅣᄆㅜᆼ			FALSE	
mkʰ	i	m	u	p̚	NCVCVC	ᄆㅋㅣᄆㅜᆸ			FALSE	
mkʰ	i	m	u	t̚	NCVCVC	ᄆㅋㅣᄆㅜᆮ			FALSE	
mkʰ	i	m	u	k̚	NCVCVC	ᄆㅋㅣᄆㅜᆨ			FALSE	
mkʰ	i	n	u	m	NCVCVC	ᄆㅋㅣᄂㅜᆷ			FALSE	
mkʰ	i	n	u	ŋ	NCVCVC	ᄆㅋㅣᄂㅜᆼ			FALSE	
mkʰ	i	n	u	p̚	NCVCVC	ᄆㅋㅣᄂㅜᆸ			FALSE	
mkʰ	i	n	u	t̚	NCVCVC	ᄆㅋㅣᄂㅜᆮ			FALSE	
mkʰ	i	n	u	k̚	NCVCVC	ᄆㅋㅣᄂㅜᆨ			FALSE	
mkʰ	a	p	i	m	NCVCVC	ᄆㅋㅏㅂㅣᆷ			FALSE	
mkʰ	a	p	i	n	NCVCVC	ᄆㅋㅏㅂㅣᆫ			FALSE	
mkʰ	a	p	i	ŋ	NCVCVC	ᄆㅋㅏㅂㅣᆼ			FALSE	
mkʰ	a	p	i	t̚	NCVCVC	ᄆㅋㅏㅂㅣᆮ			FALSE	
mkʰ	a	p	i	k̚	NCVCVC	ᄆㅋㅏㅂㅣᆨ			FALSE	
mkʰ	a	t	i	m	NCVCVC	ᄆㅋㅏㄷㅣᆷ			FALSE	
mkʰ	a	t	i	n	NCVCVC	ᄆㅋㅏㄷㅣᆫ			FALSE	
mkʰ	a	t	i	ŋ	NCVCVC	ᄆㅋㅏㄷㅣᆼ			FALSE	
mkʰ	a	t	i	p̚	NCVCVC	ᄆㅋㅏㄷㅣᆸ			FALSE	
mkʰ	a	t	i	k̚	NCVCVC	ᄆㅋㅏㄷㅣᆨ			FALSE	
mkʰ	a	c	i	m	NCVCVC	ᄆㅋㅏㅈㅣᆷ			FALSE	
mkʰ	a	c	i	n	NCVCVC	ᄆㅋㅏㅈㅣᆫ			FALSE	
mkʰ	a	c	i	ŋ	NCVCVC	ᄆㅋㅏㅈㅣᆼ			FALSE	
mkʰ	a	c	i	p̚	NCVCVC	ᄆㅋㅏㅈㅣᆸ			FALSE	
mkʰ	a	c	i	t̚	NCVCVC	ᄆㅋㅏㅈㅣᆮ			FALSE	
mkʰ	a	c	i	k̚	NCVCVC	ᄆㅋㅏㅈㅣᆨ			FALSE	
mkʰ	a	k	i	m	NCVCVC	ᄆㅋㅏㄱㅣᆷ			FALSE	
mkʰ	a	k	i	n	NCVCVC	ᄆㅋㅏㄱㅣᆫ			FALSE	
mkʰ	a	k	i	ŋ	NCVCVC	ᄆㅋㅏㄱㅣᆼ			FALSE	
mkʰ	a	k	i	p̚	NCVCVC	ᄆㅋㅏㄱㅣᆸ			FALSE	
mkʰ	a	k	i	t̚	NCVCVC	ᄆㅋㅏㄱㅣᆮ			FALSE	
mkʰ	a	pʰ	i	m	NCVCVC	ᄆㅋㅏㅍㅣᆷ			FALSE	
mkʰ	a	pʰ	i	n	NCVCVC	ᄆㅋㅏㅍㅣᆫ			FALSE	
mkʰ	a	pʰ	i	ŋ	NCVCVC	ᄆㅋㅏㅍㅣᆼ			FALSE	
mkʰ	a	pʰ	i	t̚	NCVCVC	ᄆㅋㅏㅍㅣᆮ			FALSE	
mkʰ	a	pʰ	i	k̚	NCVCVC	ᄆㅋㅏㅍㅣᆨ			FALSE	
mkʰ	a	tʰ	i	m	NCVCVC	ᄆㅋㅏㅌㅣᆷ			FALSE	
mkʰ	a	tʰ	i	n	NCVCVC	ᄆㅋㅏㅌㅣᆫ			FALSE	
mkʰ	a	tʰ	i	ŋ	NCVCVC	ᄆㅋㅏㅌㅣᆼ			FALSE	
mkʰ	a	tʰ	i	p̚	NCVCVC	ᄆㅋㅏㅌㅣᆸ			FALSE	
mkʰ	a	tʰ	i	k̚	NCVCVC	ᄆㅋㅏㅌㅣᆨ			FALSE	
mkʰ	a	cʰ	i	m	NCVCVC	ᄆㅋㅏㅊㅣᆷ			FALSE	
mkʰ	a	cʰ	i	n	NCVCVC	ᄆㅋㅏㅊㅣᆫ			FALSE	
mkʰ	a	cʰ	i	ŋ	NCVCVC	ᄆㅋㅏㅊㅣᆼ			FALSE	
mkʰ	a	cʰ	i	p̚	NCVCVC	ᄆㅋㅏㅊㅣᆸ			FALSE	
mkʰ	a	cʰ	i	t̚	NCVCVC	ᄆㅋㅏㅊㅣᆮ			FALSE	
mkʰ	a	cʰ	i	k̚	NCVCVC	ᄆㅋㅏㅊㅣᆨ			FALSE	
mkʰ	a	s	i	m	NCVCVC	ᄆㅋㅏᄉㅣᆷ			FALSE	
mkʰ	a	s	i	n	NCVCVC	ᄆㅋㅏᄉㅣᆫ			FALSE	
mkʰ	a	s	i	ŋ	NCVCVC	ᄆㅋㅏᄉㅣᆼ			FALSE	
mkʰ	a	s	i	p̚	NCVCVC	ᄆㅋㅏᄉㅣᆸ			FALSE	
mkʰ	a	s	i	t̚	NCVCVC	ᄆㅋㅏᄉㅣᆮ			FALSE	
mkʰ	a	s	i	k̚	NCVCVC	ᄆㅋㅏᄉㅣᆨ			FALSE	
mkʰ	a	m	i	n	NCVCVC	ᄆㅋㅏᄆㅣᆫ			FALSE	
mkʰ	a	m	i	ŋ	NCVCVC	ᄆㅋㅏᄆㅣᆼ			FALSE	
mkʰ	a	m	i	p̚	NCVCVC	ᄆㅋㅏᄆㅣᆸ			FALSE	
mkʰ	a	m	i	t̚	NCVCVC	ᄆㅋㅏᄆㅣᆮ			FALSE	
mkʰ	a	m	i	k̚	NCVCVC	ᄆㅋㅏᄆㅣᆨ			FALSE	
mkʰ	a	n	i	m	NCVCVC	ᄆㅋㅏᄂㅣᆷ			FALSE	
mkʰ	a	n	i	ŋ	NCVCVC	ᄆㅋㅏᄂㅣᆼ			FALSE	
mkʰ	a	n	i	p̚	NCVCVC	ᄆㅋㅏᄂㅣᆸ			FALSE	
mkʰ	a	n	i	t̚	NCVCVC	ᄆㅋㅏᄂㅣᆮ			FALSE	
mkʰ	a	n	i	k̚	NCVCVC	ᄆㅋㅏᄂㅣᆨ			FALSE	
mkʰ	a	p	o	m	NCVCVC	ᄆㅋㅏㅂㅗᆷ			FALSE	
mkʰ	a	p	o	n	NCVCVC	ᄆㅋㅏㅂㅗᆫ			FALSE	
mkʰ	a	p	o	ŋ	NCVCVC	ᄆㅋㅏㅂㅗᆼ			FALSE	
mkʰ	a	p	o	t̚	NCVCVC	ᄆㅋㅏㅂㅗᆮ			FALSE	
mkʰ	a	p	o	k̚	NCVCVC	ᄆㅋㅏㅂㅗᆨ			FALSE	
mkʰ	a	t	o	m	NCVCVC	ᄆㅋㅏㄷㅗᆷ			FALSE	
mkʰ	a	t	o	n	NCVCVC	ᄆㅋㅏㄷㅗᆫ			FALSE	
mkʰ	a	t	o	ŋ	NCVCVC	ᄆㅋㅏㄷㅗᆼ			FALSE	
mkʰ	a	t	o	p̚	NCVCVC	ᄆㅋㅏㄷㅗᆸ			FALSE	
mkʰ	a	t	o	k̚	NCVCVC	ᄆㅋㅏㄷㅗᆨ			FALSE	
mkʰ	a	c	o	m	NCVCVC	ᄆㅋㅏㅈㅗᆷ			FALSE	
mkʰ	a	c	o	n	NCVCVC	ᄆㅋㅏㅈㅗᆫ			FALSE	
mkʰ	a	c	o	ŋ	NCVCVC	ᄆㅋㅏㅈㅗᆼ			FALSE	
mkʰ	a	c	o	p̚	NCVCVC	ᄆㅋㅏㅈㅗᆸ			FALSE	
mkʰ	a	c	o	t̚	NCVCVC	ᄆㅋㅏㅈㅗᆮ			FALSE	
mkʰ	a	c	o	k̚	NCVCVC	ᄆㅋㅏㅈㅗᆨ			FALSE	
mkʰ	a	k	o	m	NCVCVC	ᄆㅋㅏㄱㅗᆷ			FALSE	
mkʰ	a	k	o	n	NCVCVC	ᄆㅋㅏㄱㅗᆫ			FALSE	
mkʰ	a	k	o	ŋ	NCVCVC	ᄆㅋㅏㄱㅗᆼ			FALSE	
mkʰ	a	k	o	p̚	NCVCVC	ᄆㅋㅏㄱㅗᆸ			FALSE	
mkʰ	a	k	o	t̚	NCVCVC	ᄆㅋㅏㄱㅗᆮ			FALSE	
mkʰ	a	pʰ	o	m	NCVCVC	ᄆㅋㅏㅍㅗᆷ			FALSE	
mkʰ	a	pʰ	o	n	NCVCVC	ᄆㅋㅏㅍㅗᆫ			FALSE	
mkʰ	a	pʰ	o	ŋ	NCVCVC	ᄆㅋㅏㅍㅗᆼ			FALSE	
mkʰ	a	pʰ	o	t̚	NCVCVC	ᄆㅋㅏㅍㅗᆮ			FALSE	
mkʰ	a	pʰ	o	k̚	NCVCVC	ᄆㅋㅏㅍㅗᆨ			FALSE	
mkʰ	a	tʰ	o	m	NCVCVC	ᄆㅋㅏㅌㅗᆷ			FALSE	
mkʰ	a	tʰ	o	n	NCVCVC	ᄆㅋㅏㅌㅗᆫ			FALSE	
mkʰ	a	tʰ	o	ŋ	NCVCVC	ᄆㅋㅏㅌㅗᆼ			FALSE	
mkʰ	a	tʰ	o	p̚	NCVCVC	ᄆㅋㅏㅌㅗᆸ			FALSE	
mkʰ	a	tʰ	o	k̚	NCVCVC	ᄆㅋㅏㅌㅗᆨ			FALSE	
mkʰ	a	cʰ	o	m	NCVCVC	ᄆㅋㅏㅊㅗᆷ			FALSE	
mkʰ	a	cʰ	o	n	NCVCVC	ᄆㅋㅏㅊㅗᆫ			FALSE	
mkʰ	a	cʰ	o	ŋ	NCVCVC	ᄆㅋㅏㅊㅗᆼ			FALSE	
mkʰ	a	cʰ	o	p̚	NCVCVC	ᄆㅋㅏㅊㅗᆸ			FALSE	
mkʰ	a	cʰ	o	t̚	NCVCVC	ᄆㅋㅏㅊㅗᆮ			FALSE	
mkʰ	a	cʰ	o	k̚	NCVCVC	ᄆㅋㅏㅊㅗᆨ			FALSE	
mkʰ	a	s	o	m	NCVCVC	ᄆㅋㅏᄉㅗᆷ			FALSE	
mkʰ	a	s	o	n	NCVCVC	ᄆㅋㅏᄉㅗᆫ			FALSE	
mkʰ	a	s	o	ŋ	NCVCVC	ᄆㅋㅏᄉㅗᆼ			FALSE	
mkʰ	a	s	o	p̚	NCVCVC	ᄆㅋㅏᄉㅗᆸ			FALSE	
mkʰ	a	s	o	t̚	NCVCVC	ᄆㅋㅏᄉㅗᆮ			FALSE	
mkʰ	a	s	o	k̚	NCVCVC	ᄆㅋㅏᄉㅗᆨ			FALSE	
mkʰ	a	m	o	n	NCVCVC	ᄆㅋㅏᄆㅗᆫ			FALSE	
mkʰ	a	m	o	ŋ	NCVCVC	ᄆㅋㅏᄆㅗᆼ			FALSE	
mkʰ	a	m	o	p̚	NCVCVC	ᄆㅋㅏᄆㅗᆸ			FALSE	
mkʰ	a	m	o	t̚	NCVCVC	ᄆㅋㅏᄆㅗᆮ			FALSE	
mkʰ	a	m	o	k̚	NCVCVC	ᄆㅋㅏᄆㅗᆨ			FALSE	
mkʰ	a	n	o	m	NCVCVC	ᄆㅋㅏᄂㅗᆷ			FALSE	
mkʰ	a	n	o	ŋ	NCVCVC	ᄆㅋㅏᄂㅗᆼ			FALSE	
mkʰ	a	n	o	p̚	NCVCVC	ᄆㅋㅏᄂㅗᆸ			FALSE	
mkʰ	a	n	o	t̚	NCVCVC	ᄆㅋㅏᄂㅗᆮ			FALSE	
mkʰ	a	n	o	k̚	NCVCVC	ᄆㅋㅏᄂㅗᆨ			FALSE	
mkʰ	a	p	u	m	NCVCVC	ᄆㅋㅏㅂㅜᆷ			FALSE	
mkʰ	a	p	u	n	NCVCVC	ᄆㅋㅏㅂㅜᆫ			FALSE	
mkʰ	a	p	u	ŋ	NCVCVC	ᄆㅋㅏㅂㅜᆼ			FALSE	
mkʰ	a	p	u	t̚	NCVCVC	ᄆㅋㅏㅂㅜᆮ			FALSE	
mkʰ	a	p	u	k̚	NCVCVC	ᄆㅋㅏㅂㅜᆨ			FALSE	
mkʰ	a	t	u	m	NCVCVC	ᄆㅋㅏㄷㅜᆷ			FALSE	
mkʰ	a	t	u	n	NCVCVC	ᄆㅋㅏㄷㅜᆫ			FALSE	
mkʰ	a	t	u	ŋ	NCVCVC	ᄆㅋㅏㄷㅜᆼ			FALSE	
mkʰ	a	t	u	p̚	NCVCVC	ᄆㅋㅏㄷㅜᆸ			FALSE	
mkʰ	a	t	u	k̚	NCVCVC	ᄆㅋㅏㄷㅜᆨ			FALSE	
mkʰ	a	c	u	m	NCVCVC	ᄆㅋㅏㅈㅜᆷ			FALSE	
mkʰ	a	c	u	n	NCVCVC	ᄆㅋㅏㅈㅜᆫ			FALSE	
mkʰ	a	c	u	ŋ	NCVCVC	ᄆㅋㅏㅈㅜᆼ			FALSE	
mkʰ	a	c	u	p̚	NCVCVC	ᄆㅋㅏㅈㅜᆸ			FALSE	
mkʰ	a	c	u	t̚	NCVCVC	ᄆㅋㅏㅈㅜᆮ			FALSE	
mkʰ	a	c	u	k̚	NCVCVC	ᄆㅋㅏㅈㅜᆨ			FALSE	
mkʰ	a	k	u	m	NCVCVC	ᄆㅋㅏㄱㅜᆷ			FALSE	
mkʰ	a	k	u	n	NCVCVC	ᄆㅋㅏㄱㅜᆫ			FALSE	
mkʰ	a	k	u	ŋ	NCVCVC	ᄆㅋㅏㄱㅜᆼ			FALSE	
mkʰ	a	k	u	p̚	NCVCVC	ᄆㅋㅏㄱㅜᆸ			FALSE	
mkʰ	a	k	u	t̚	NCVCVC	ᄆㅋㅏㄱㅜᆮ			FALSE	
mkʰ	a	pʰ	u	m	NCVCVC	ᄆㅋㅏㅍㅜᆷ			FALSE	
mkʰ	a	pʰ	u	n	NCVCVC	ᄆㅋㅏㅍㅜᆫ			FALSE	
mkʰ	a	pʰ	u	ŋ	NCVCVC	ᄆㅋㅏㅍㅜᆼ			FALSE	
mkʰ	a	pʰ	u	t̚	NCVCVC	ᄆㅋㅏㅍㅜᆮ			FALSE	
mkʰ	a	pʰ	u	k̚	NCVCVC	ᄆㅋㅏㅍㅜᆨ			FALSE	
mkʰ	a	tʰ	u	m	NCVCVC	ᄆㅋㅏㅌㅜᆷ			FALSE	
mkʰ	a	tʰ	u	n	NCVCVC	ᄆㅋㅏㅌㅜᆫ			FALSE	
mkʰ	a	tʰ	u	ŋ	NCVCVC	ᄆㅋㅏㅌㅜᆼ			FALSE	
mkʰ	a	tʰ	u	p̚	NCVCVC	ᄆㅋㅏㅌㅜᆸ			FALSE	
mkʰ	a	tʰ	u	k̚	NCVCVC	ᄆㅋㅏㅌㅜᆨ			FALSE	
mkʰ	a	cʰ	u	m	NCVCVC	ᄆㅋㅏㅊㅜᆷ			FALSE	
mkʰ	a	cʰ	u	n	NCVCVC	ᄆㅋㅏㅊㅜᆫ			FALSE	
mkʰ	a	cʰ	u	ŋ	NCVCVC	ᄆㅋㅏㅊㅜᆼ			FALSE	
mkʰ	a	cʰ	u	p̚	NCVCVC	ᄆㅋㅏㅊㅜᆸ			FALSE	
mkʰ	a	cʰ	u	t̚	NCVCVC	ᄆㅋㅏㅊㅜᆮ			FALSE	
mkʰ	a	cʰ	u	k̚	NCVCVC	ᄆㅋㅏㅊㅜᆨ			FALSE	
mkʰ	a	s	u	m	NCVCVC	ᄆㅋㅏᄉㅜᆷ			FALSE	
mkʰ	a	s	u	n	NCVCVC	ᄆㅋㅏᄉㅜᆫ			FALSE	
mkʰ	a	s	u	ŋ	NCVCVC	ᄆㅋㅏᄉㅜᆼ			FALSE	
mkʰ	a	s	u	p̚	NCVCVC	ᄆㅋㅏᄉㅜᆸ			FALSE	
mkʰ	a	s	u	t̚	NCVCVC	ᄆㅋㅏᄉㅜᆮ			FALSE	
mkʰ	a	s	u	k̚	NCVCVC	ᄆㅋㅏᄉㅜᆨ			FALSE	
mkʰ	a	m	u	n	NCVCVC	ᄆㅋㅏᄆㅜᆫ			FALSE	
mkʰ	a	m	u	ŋ	NCVCVC	ᄆㅋㅏᄆㅜᆼ			FALSE	
mkʰ	a	m	u	p̚	NCVCVC	ᄆㅋㅏᄆㅜᆸ			FALSE	
mkʰ	a	m	u	t̚	NCVCVC	ᄆㅋㅏᄆㅜᆮ			FALSE	
mkʰ	a	m	u	k̚	NCVCVC	ᄆㅋㅏᄆㅜᆨ			FALSE	
mkʰ	a	n	u	m	NCVCVC	ᄆㅋㅏᄂㅜᆷ			FALSE	
mkʰ	a	n	u	ŋ	NCVCVC	ᄆㅋㅏᄂㅜᆼ			FALSE	
mkʰ	a	n	u	p̚	NCVCVC	ᄆㅋㅏᄂㅜᆸ			FALSE	
mkʰ	a	n	u	t̚	NCVCVC	ᄆㅋㅏᄂㅜᆮ			FALSE	
mkʰ	a	n	u	k̚	NCVCVC	ᄆㅋㅏᄂㅜᆨ			FALSE	
mkʰ	o	p	i	m	NCVCVC	ᄆㅋㅗㅂㅣᆷ			FALSE	
mkʰ	o	p	i	n	NCVCVC	ᄆㅋㅗㅂㅣᆫ			FALSE	
mkʰ	o	p	i	ŋ	NCVCVC	ᄆㅋㅗㅂㅣᆼ			FALSE	
mkʰ	o	p	i	t̚	NCVCVC	ᄆㅋㅗㅂㅣᆮ			FALSE	
mkʰ	o	p	i	k̚	NCVCVC	ᄆㅋㅗㅂㅣᆨ			FALSE	
mkʰ	o	t	i	m	NCVCVC	ᄆㅋㅗㄷㅣᆷ			FALSE	
mkʰ	o	t	i	n	NCVCVC	ᄆㅋㅗㄷㅣᆫ			FALSE	
mkʰ	o	t	i	ŋ	NCVCVC	ᄆㅋㅗㄷㅣᆼ			FALSE	
mkʰ	o	t	i	p̚	NCVCVC	ᄆㅋㅗㄷㅣᆸ			FALSE	
mkʰ	o	t	i	k̚	NCVCVC	ᄆㅋㅗㄷㅣᆨ			FALSE	
mkʰ	o	c	i	m	NCVCVC	ᄆㅋㅗㅈㅣᆷ			FALSE	
mkʰ	o	c	i	n	NCVCVC	ᄆㅋㅗㅈㅣᆫ			FALSE	
mkʰ	o	c	i	ŋ	NCVCVC	ᄆㅋㅗㅈㅣᆼ			FALSE	
mkʰ	o	c	i	p̚	NCVCVC	ᄆㅋㅗㅈㅣᆸ			FALSE	
mkʰ	o	c	i	t̚	NCVCVC	ᄆㅋㅗㅈㅣᆮ			FALSE	
mkʰ	o	c	i	k̚	NCVCVC	ᄆㅋㅗㅈㅣᆨ			FALSE	
mkʰ	o	k	i	m	NCVCVC	ᄆㅋㅗㄱㅣᆷ			FALSE	
mkʰ	o	k	i	n	NCVCVC	ᄆㅋㅗㄱㅣᆫ			FALSE	
mkʰ	o	k	i	ŋ	NCVCVC	ᄆㅋㅗㄱㅣᆼ			FALSE	
mkʰ	o	k	i	p̚	NCVCVC	ᄆㅋㅗㄱㅣᆸ			FALSE	
mkʰ	o	k	i	t̚	NCVCVC	ᄆㅋㅗㄱㅣᆮ			FALSE	
mkʰ	o	pʰ	i	m	NCVCVC	ᄆㅋㅗㅍㅣᆷ			FALSE	
mkʰ	o	pʰ	i	n	NCVCVC	ᄆㅋㅗㅍㅣᆫ			FALSE	
mkʰ	o	pʰ	i	ŋ	NCVCVC	ᄆㅋㅗㅍㅣᆼ			FALSE	
mkʰ	o	pʰ	i	t̚	NCVCVC	ᄆㅋㅗㅍㅣᆮ			FALSE	
mkʰ	o	pʰ	i	k̚	NCVCVC	ᄆㅋㅗㅍㅣᆨ			FALSE	
mkʰ	o	tʰ	i	m	NCVCVC	ᄆㅋㅗㅌㅣᆷ			FALSE	
mkʰ	o	tʰ	i	n	NCVCVC	ᄆㅋㅗㅌㅣᆫ			FALSE	
mkʰ	o	tʰ	i	ŋ	NCVCVC	ᄆㅋㅗㅌㅣᆼ			FALSE	
mkʰ	o	tʰ	i	p̚	NCVCVC	ᄆㅋㅗㅌㅣᆸ			FALSE	
mkʰ	o	tʰ	i	k̚	NCVCVC	ᄆㅋㅗㅌㅣᆨ			FALSE	
mkʰ	o	cʰ	i	m	NCVCVC	ᄆㅋㅗㅊㅣᆷ			FALSE	
mkʰ	o	cʰ	i	n	NCVCVC	ᄆㅋㅗㅊㅣᆫ			FALSE	
mkʰ	o	cʰ	i	ŋ	NCVCVC	ᄆㅋㅗㅊㅣᆼ			FALSE	
mkʰ	o	cʰ	i	p̚	NCVCVC	ᄆㅋㅗㅊㅣᆸ			FALSE	
mkʰ	o	cʰ	i	t̚	NCVCVC	ᄆㅋㅗㅊㅣᆮ			FALSE	
mkʰ	o	cʰ	i	k̚	NCVCVC	ᄆㅋㅗㅊㅣᆨ			FALSE	
mkʰ	o	s	i	m	NCVCVC	ᄆㅋㅗᄉㅣᆷ			FALSE	
mkʰ	o	s	i	n	NCVCVC	ᄆㅋㅗᄉㅣᆫ			FALSE	
mkʰ	o	s	i	ŋ	NCVCVC	ᄆㅋㅗᄉㅣᆼ			FALSE	
mkʰ	o	s	i	p̚	NCVCVC	ᄆㅋㅗᄉㅣᆸ			FALSE	
mkʰ	o	s	i	t̚	NCVCVC	ᄆㅋㅗᄉㅣᆮ			FALSE	
mkʰ	o	s	i	k̚	NCVCVC	ᄆㅋㅗᄉㅣᆨ			FALSE	
mkʰ	o	m	i	n	NCVCVC	ᄆㅋㅗᄆㅣᆫ			FALSE	
mkʰ	o	m	i	ŋ	NCVCVC	ᄆㅋㅗᄆㅣᆼ			FALSE	
mkʰ	o	m	i	p̚	NCVCVC	ᄆㅋㅗᄆㅣᆸ			FALSE	
mkʰ	o	m	i	t̚	NCVCVC	ᄆㅋㅗᄆㅣᆮ			FALSE	
mkʰ	o	m	i	k̚	NCVCVC	ᄆㅋㅗᄆㅣᆨ			FALSE	
mkʰ	o	n	i	m	NCVCVC	ᄆㅋㅗᄂㅣᆷ			FALSE	
mkʰ	o	n	i	ŋ	NCVCVC	ᄆㅋㅗᄂㅣᆼ			FALSE	
mkʰ	o	n	i	p̚	NCVCVC	ᄆㅋㅗᄂㅣᆸ			FALSE	
mkʰ	o	n	i	t̚	NCVCVC	ᄆㅋㅗᄂㅣᆮ			FALSE	
mkʰ	o	n	i	k̚	NCVCVC	ᄆㅋㅗᄂㅣᆨ			FALSE	
mkʰ	o	p	a	m	NCVCVC	ᄆㅋㅗㅂㅏᆷ			FALSE	
mkʰ	o	p	a	n	NCVCVC	ᄆㅋㅗㅂㅏᆫ			FALSE	
mkʰ	o	p	a	ŋ	NCVCVC	ᄆㅋㅗㅂㅏᆼ			FALSE	
mkʰ	o	p	a	t̚	NCVCVC	ᄆㅋㅗㅂㅏᆮ			FALSE	
mkʰ	o	p	a	k̚	NCVCVC	ᄆㅋㅗㅂㅏᆨ			FALSE	
mkʰ	o	t	a	m	NCVCVC	ᄆㅋㅗㄷㅏᆷ			FALSE	
mkʰ	o	t	a	n	NCVCVC	ᄆㅋㅗㄷㅏᆫ			FALSE	
mkʰ	o	t	a	ŋ	NCVCVC	ᄆㅋㅗㄷㅏᆼ			FALSE	
mkʰ	o	t	a	p̚	NCVCVC	ᄆㅋㅗㄷㅏᆸ			FALSE	
mkʰ	o	t	a	k̚	NCVCVC	ᄆㅋㅗㄷㅏᆨ			FALSE	
mkʰ	o	c	a	m	NCVCVC	ᄆㅋㅗㅈㅏᆷ			FALSE	
mkʰ	o	c	a	n	NCVCVC	ᄆㅋㅗㅈㅏᆫ			FALSE	
mkʰ	o	c	a	ŋ	NCVCVC	ᄆㅋㅗㅈㅏᆼ			FALSE	
mkʰ	o	c	a	p̚	NCVCVC	ᄆㅋㅗㅈㅏᆸ			FALSE	
mkʰ	o	c	a	t̚	NCVCVC	ᄆㅋㅗㅈㅏᆮ			FALSE	
mkʰ	o	c	a	k̚	NCVCVC	ᄆㅋㅗㅈㅏᆨ			FALSE	
mkʰ	o	k	a	m	NCVCVC	ᄆㅋㅗㄱㅏᆷ			FALSE	
mkʰ	o	k	a	n	NCVCVC	ᄆㅋㅗㄱㅏᆫ			FALSE	
mkʰ	o	k	a	ŋ	NCVCVC	ᄆㅋㅗㄱㅏᆼ			FALSE	
mkʰ	o	k	a	p̚	NCVCVC	ᄆㅋㅗㄱㅏᆸ			FALSE	
mkʰ	o	k	a	t̚	NCVCVC	ᄆㅋㅗㄱㅏᆮ			FALSE	
mkʰ	o	pʰ	a	m	NCVCVC	ᄆㅋㅗㅍㅏᆷ			FALSE	
mkʰ	o	pʰ	a	n	NCVCVC	ᄆㅋㅗㅍㅏᆫ			FALSE	
mkʰ	o	pʰ	a	ŋ	NCVCVC	ᄆㅋㅗㅍㅏᆼ			FALSE	
mkʰ	o	pʰ	a	t̚	NCVCVC	ᄆㅋㅗㅍㅏᆮ			FALSE	
mkʰ	o	pʰ	a	k̚	NCVCVC	ᄆㅋㅗㅍㅏᆨ			FALSE	
mkʰ	o	tʰ	a	m	NCVCVC	ᄆㅋㅗㅌㅏᆷ			FALSE	
mkʰ	o	tʰ	a	n	NCVCVC	ᄆㅋㅗㅌㅏᆫ			FALSE	
mkʰ	o	tʰ	a	ŋ	NCVCVC	ᄆㅋㅗㅌㅏᆼ			FALSE	
mkʰ	o	tʰ	a	p̚	NCVCVC	ᄆㅋㅗㅌㅏᆸ			FALSE	
mkʰ	o	tʰ	a	k̚	NCVCVC	ᄆㅋㅗㅌㅏᆨ			FALSE	
mkʰ	o	cʰ	a	m	NCVCVC	ᄆㅋㅗㅊㅏᆷ			FALSE	
mkʰ	o	cʰ	a	n	NCVCVC	ᄆㅋㅗㅊㅏᆫ			FALSE	
mkʰ	o	cʰ	a	ŋ	NCVCVC	ᄆㅋㅗㅊㅏᆼ			FALSE	
mkʰ	o	cʰ	a	p̚	NCVCVC	ᄆㅋㅗㅊㅏᆸ			FALSE	
mkʰ	o	cʰ	a	t̚	NCVCVC	ᄆㅋㅗㅊㅏᆮ			FALSE	
